"","site","species","lat","lon","prot","estHD","cov_1m","cov_5m","i","j","k","camera","final_fate","cam_fate","fate_date","year","season_day","status","last_obs","same_ID","obs_int","init_date","nest_age","lost"
"1350","RUTW","CONI","29.76847","-93.16886",NA,84,NA,NA,74,87,87,NA,1,NA,NA,"2019",78,"1",FALSE,0,4,68,NA,FALSE
"1351","RUTW","CONI","29.76847","-93.16886",NA,84,NA,NA,74,87,87,NA,1,NA,NA,"2019",87,"1",TRUE,0,9,68,NA,FALSE
"1352","RUTW","LETE","29.76873","-93.43839",NA,78,NA,NA,69,75,85,TRUE,7,4,75,"2019",69,"1",FALSE,1,0,59,16,FALSE
"1353","RUTW","LETE","29.76873","-93.43839",NA,78,NA,NA,69,75,85,TRUE,7,4,75,"2019",75,"1",FALSE,0,6,59,16,FALSE
"1354","RUTW","LETE","29.76873","-93.43839",NA,78,NA,NA,69,75,85,TRUE,7,4,75,"2019",78,"unknown",FALSE,0,3,59,16,TRUE
"1355","RUTW","LETE","29.76873","-93.43839",NA,78,NA,NA,69,75,85,TRUE,7,4,75,"2019",85,"0",TRUE,0,7,59,16,TRUE
"1356","RUTW","CONI","29.76326","-93.1427","symbolic",85,NA,NA,75,87,87,NA,1,NA,NA,"2019",75,"1",FALSE,1,0,69,NA,FALSE
"1357","RUTW","CONI","29.76326","-93.1427","symbolic",85,NA,NA,75,87,87,NA,1,NA,NA,"2019",78,"1",FALSE,0,3,69,NA,FALSE
"1358","RUTW","CONI","29.76326","-93.1427","symbolic",85,NA,NA,75,87,87,NA,1,NA,NA,"2019",82,"1",FALSE,0,4,69,NA,FALSE
"1359","RUTW","CONI","29.76326","-93.1427","symbolic",85,NA,NA,75,87,87,NA,1,NA,NA,"2019",86,"1",FALSE,0,4,69,NA,FALSE
"1360","RUTW","CONI","29.76326","-93.1427","symbolic",85,NA,NA,75,87,87,NA,1,NA,NA,"2019",87,"1",TRUE,0,1,69,NA,FALSE
"1361","RUTW","LETE","29.76775","-93.16508","none",NA,NA,NA,87,87,95,TRUE,3,NA,NA,"2019",78,"1",FALSE,1,0,NA,NA,FALSE
"1362","RUTW","LETE","29.76775","-93.16508","none",NA,NA,NA,87,87,95,TRUE,3,NA,NA,"2019",87,"1",FALSE,0,9,NA,NA,FALSE
"1363","RUTW","LETE","29.76775","-93.16508","none",NA,NA,NA,87,87,95,TRUE,3,NA,NA,"2019",95,"0",TRUE,0,8,NA,NA,FALSE
"1364","RUTW","LETE","29.76917","-93.17241","none",NA,NA,NA,87,87,95,TRUE,3,3,91,"2019",78,"1",FALSE,1,0,NA,NA,FALSE
"1365","RUTW","LETE","29.76917","-93.17241","none",NA,NA,NA,87,87,95,TRUE,3,3,91,"2019",87,"1",FALSE,0,9,NA,NA,FALSE
"1366","RUTW","LETE","29.76917","-93.17241","none",NA,NA,NA,87,87,95,TRUE,3,3,91,"2019",95,"0",TRUE,0,8,NA,NA,FALSE
"1367","RUTW","CONI",NA,NA,"none",NA,NA,NA,NA,NA,NA,TRUE,7,NA,NA,"2019",79,"1",NA,1,0,NA,NA,FALSE
"1368","RUTW","CONI","29.7653","-93.15302","none",81,NA,NA,79,79,82,NA,6,NA,NA,"2019",79,"1",FALSE,1,0,65,NA,FALSE
"1369","RUTW","CONI","29.7653","-93.15302","none",81,NA,NA,79,79,82,NA,6,NA,NA,"2019",82,"0",TRUE,0,3,65,NA,FALSE
"1370","RUTW","CONI","29.76454","-93.14963","none",92,NA,NA,79,79,82,NA,5,NA,NA,"2019",79,"1",FALSE,1,0,76,NA,FALSE
"1371","RUTW","CONI","29.76454","-93.14963","none",92,NA,NA,79,79,82,NA,5,NA,NA,"2019",82,"0",TRUE,0,3,76,NA,FALSE
"1372","RUTW","CONI","29.76612","-93.15688","none",80,NA,NA,79,81,81,NA,1,NA,NA,"2019",79,"1",FALSE,1,0,64,NA,FALSE
"1373","RUTW","CONI","29.76612","-93.15688","none",80,NA,NA,79,81,81,NA,1,NA,NA,"2019",81,"1",TRUE,0,2,64,NA,FALSE
"1374","RUTW","CONI","29.76612","-93.15688","none",80,NA,NA,79,81,81,NA,1,NA,NA,"2019",87,NA,FALSE,0,6,64,NA,FALSE
"1375","RUTW","CONI","29.7641","-93.14727","symbolic",92,50,50,79,86,87,NA,4,NA,NA,"2019",79,"1",FALSE,1,0,76,NA,FALSE
"1376","RUTW","CONI","29.7641","-93.14727","symbolic",92,50,50,79,86,87,NA,4,NA,NA,"2019",86,"1",FALSE,0,7,76,NA,FALSE
"1377","RUTW","CONI","29.7641","-93.14727","symbolic",92,50,50,79,86,87,NA,4,NA,NA,"2019",87,"0",TRUE,0,1,76,NA,FALSE
"1378","RUTW","CONI","29.76419","-93.14488","none",89,NA,NA,79,88,95,NA,0,NA,NA,"2019",79,"1",FALSE,1,0,73,NA,FALSE
"1379","RUTW","CONI","29.76419","-93.14488","none",89,NA,NA,79,88,95,NA,0,NA,NA,"2019",86,"1",FALSE,0,7,73,NA,FALSE
"1380","RUTW","CONI","29.76419","-93.14488","none",89,NA,NA,79,88,95,NA,0,NA,NA,"2019",87,"1",FALSE,0,1,73,NA,FALSE
"1381","RUTW","CONI","29.76419","-93.14488","none",89,NA,NA,79,88,95,NA,0,NA,NA,"2019",88,"1",FALSE,0,1,73,NA,FALSE
"1382","RUTW","CONI","29.76419","-93.14488","none",89,NA,NA,79,88,95,NA,0,NA,NA,"2019",95,"0",TRUE,0,7,73,NA,FALSE
"1383","RUTE","CONI","29.75903","-93.12293","none",81,70,60,79,84,84,NA,1,NA,NA,"2019",79,"1",FALSE,1,0,65,NA,FALSE
"1384","RUTE","CONI","29.75903","-93.12293","none",81,70,60,79,84,84,NA,1,NA,NA,"2019",81,"1",FALSE,0,2,65,NA,FALSE
"1385","RUTE","CONI","29.75903","-93.12293","none",81,70,60,79,84,84,NA,1,NA,NA,"2019",84,"1",TRUE,0,3,65,NA,FALSE
"1386","RUTE","CONI","29.75903","-93.12293","none",81,70,60,79,84,84,NA,1,NA,NA,"2019",86,NA,FALSE,0,2,65,NA,FALSE
"1387","RUTE","LETE","29.7584","-93.12122","none",NA,50,50,NA,NA,NA,FALSE,7,NA,NA,"2019",79,"1",NA,1,0,NA,NA,FALSE
"1388","RUTE","LETE","29.7584","-93.12122","none",NA,50,50,NA,NA,NA,FALSE,7,NA,NA,"2019",81,"0",NA,0,2,NA,NA,FALSE
"1389","RUTE","CONI","29.75791","-93.1189","none",NA,60,50,79,94,94,NA,1,NA,NA,"2019",79,"1",FALSE,1,0,NA,NA,FALSE
"1390","RUTE","CONI","29.75791","-93.1189","none",NA,60,50,79,94,94,NA,1,NA,NA,"2019",81,"unknown",FALSE,0,2,NA,NA,TRUE
"1391","RUTE","CONI","29.75791","-93.1189","none",NA,60,50,79,94,94,NA,1,NA,NA,"2019",87,"1",FALSE,0,6,NA,NA,FALSE
"1392","RUTE","CONI","29.75791","-93.1189","none",NA,60,50,79,94,94,NA,1,NA,NA,"2019",94,"1",TRUE,0,7,NA,NA,FALSE
"1393","RUTE","LETE","29.7584","3.12106","symbolic",NA,40,40,86,103,108,TRUE,4,4,75,"2019",86,"1",FALSE,3,0,NA,NA,FALSE
"1394","RUTE","LETE","29.7584","3.12106","symbolic",NA,40,40,86,103,108,TRUE,4,4,75,"2019",89,"1",FALSE,0,3,NA,NA,FALSE
"1395","RUTE","LETE","29.7584","3.12106","symbolic",NA,40,40,86,103,108,TRUE,4,4,75,"2019",94,"1",FALSE,0,5,NA,NA,FALSE
"1396","RUTE","LETE","29.7584","3.12106","symbolic",NA,40,40,86,103,108,TRUE,4,4,75,"2019",96,"1",FALSE,0,2,NA,NA,FALSE
"1397","RUTE","LETE","29.7584","3.12106","symbolic",NA,40,40,86,103,108,TRUE,4,4,75,"2019",99,"1",FALSE,0,3,NA,NA,FALSE
"1398","RUTE","LETE","29.7584","3.12106","symbolic",NA,40,40,86,103,108,TRUE,4,4,75,"2019",103,"1",FALSE,0,4,NA,NA,FALSE
"1399","RUTE","LETE","29.7584","3.12106","symbolic",NA,40,40,86,103,108,TRUE,4,4,75,"2019",108,"0",TRUE,0,5,NA,NA,FALSE
"1400","RUTE","CONI","29.75711","-93.11546","none",102,50,40,86,86,NA,NA,6,NA,NA,"2019",86,"1",NA,1,0,86,NA,FALSE
"1401","RUTE","CONI","29.75711","-93.11546","none",102,50,40,86,86,NA,NA,6,NA,NA,"2019",94,"0",NA,0,8,86,NA,TRUE
"1402","RUTW","CONI","29.7696","-93.1724","none",105,70,70,89,95,103,TRUE,0,6,101,"2019",89,"1",FALSE,1,0,89,12,FALSE
"1403","RUTW","CONI","29.7696","-93.1724","none",105,70,70,89,95,103,TRUE,0,6,101,"2019",95,"1",FALSE,0,6,89,12,FALSE
"1404","RUTW","CONI","29.7696","-93.1724","none",105,70,70,89,95,103,TRUE,0,6,101,"2019",103,"0",TRUE,0,8,89,12,FALSE
"1405","RUTW","LETE","29.76774","-93.16499","none",101,NA,NA,86,89,95,TRUE,3,6,92,"2019",86,"1",FALSE,1,0,82,10,FALSE
"1406","RUTW","LETE","29.76774","-93.16499","none",101,NA,NA,86,89,95,TRUE,3,6,92,"2019",87,"1",FALSE,0,1,82,10,FALSE
"1407","RUTW","LETE","29.76774","-93.16499","none",101,NA,NA,86,89,95,TRUE,3,6,92,"2019",89,"1",FALSE,0,2,82,10,FALSE
"1408","RUTW","LETE","29.76774","-93.16499","none",101,NA,NA,86,89,95,TRUE,3,6,92,"2019",95,"0",TRUE,0,6,82,10,FALSE
"1409","RUTW","LETE","29.76784","-93.16532","none",89,NA,NA,86,89,95,TRUE,4,4,87,"2019",86,"1",FALSE,1,0,70,17,FALSE
"1410","RUTW","LETE","29.76784","-93.16532","none",89,NA,NA,86,89,95,TRUE,4,4,87,"2019",87,"1",FALSE,0,1,70,17,FALSE
"1411","RUTW","LETE","29.76784","-93.16532","none",89,NA,NA,86,89,95,TRUE,4,4,87,"2019",89,"1",FALSE,0,2,70,17,FALSE
"1412","RUTW","LETE","29.76784","-93.16532","none",89,NA,NA,86,89,95,TRUE,4,4,87,"2019",95,"0",TRUE,0,6,70,17,FALSE
"1413","RUTW","LETE","29.77001","-93.17689","none",NA,NA,NA,86,89,89,TRUE,1,2,89,"2019",86,"1",FALSE,1,0,70,19,FALSE
"1414","RUTW","LETE","29.77001","-93.17689","none",NA,NA,NA,86,89,89,TRUE,1,2,89,"2019",89,"1",TRUE,0,3,70,19,FALSE
"1415","RUTW","LETE","29.76678","-93.16006","none",NA,15,15,86,89,95,TRUE,3,3,92,"2019",86,"1",FALSE,1,0,NA,NA,FALSE
"1416","RUTW","LETE","29.76678","-93.16006","none",NA,15,15,86,89,95,TRUE,3,3,92,"2019",89,"1",FALSE,0,3,NA,NA,FALSE
"1417","RUTW","LETE","29.76678","-93.16006","none",NA,15,15,86,89,95,TRUE,3,3,92,"2019",95,"0",TRUE,0,6,NA,NA,FALSE
"1418","RUTW","CONI","29.76312","-93.14111","none",114,NA,NA,95,102,103,TRUE,6,6,101,"2019",95,"1",FALSE,1,0,98,3,FALSE
"1419","RUTW","CONI","29.76312","-93.14111","none",114,NA,NA,95,102,103,TRUE,6,6,101,"2019",101,"1",FALSE,0,6,98,3,FALSE
"1420","RUTW","CONI","29.76312","-93.14111","none",114,NA,NA,95,102,103,TRUE,6,6,101,"2019",102,"1",FALSE,0,1,98,3,FALSE
"1421","RUTW","CONI","29.76312","-93.14111","none",114,NA,NA,95,102,103,TRUE,6,6,101,"2019",103,"0",TRUE,0,1,98,3,FALSE
"1422","RUTW","CONI","29.76389","-93.14437","none",105,NA,NA,103,NA,NA,NA,7,NA,NA,"2019",103,"1",NA,10,0,89,NA,FALSE
"1423","RUTW","CONI","29.76389","-93.14437","none",105,NA,NA,103,NA,NA,NA,7,NA,NA,"2019",109,"1",NA,0,6,89,NA,FALSE
"1424","RUTE","CONI","29.75858","-93.12128","symbolic",111,70,70,103,112,112,TRUE,1,1,112,"2019",103,"1",FALSE,1,0,95,17,FALSE
"1425","RUTE","CONI","29.75858","-93.12128","symbolic",111,70,70,103,112,112,TRUE,1,1,112,"2019",109,"1",FALSE,0,6,95,17,FALSE
"1426","RUTE","CONI","29.75858","-93.12128","symbolic",111,70,70,103,112,112,TRUE,1,1,112,"2019",112,"1",TRUE,0,3,95,17,FALSE
"1427","RUTE","LETE","29.75877","-93.12273","none",NA,NA,NA,NA,NA,NA,NA,7,NA,NA,"2019",79,"1",NA,NA,NA,NA,NA,FALSE
"1428","RUTE","LETE","29.75877","-93.12273","none",NA,NA,NA,NA,NA,NA,NA,7,NA,NA,"2019",86,"0",NA,NA,NA,NA,NA,FALSE
"1429","RUTW","LETE","29.76684","-93.1606","none",83,NA,NA,69,78,87,TRUE,7,NA,NA,"2019",69,"1",FALSE,NA,NA,64,NA,FALSE
"1430","RUTW","LETE","29.76684","-93.1606","none",83,NA,NA,69,78,87,TRUE,7,NA,NA,"2019",74,"1",FALSE,0,5,64,NA,FALSE
"1431","RUTW","LETE","29.76684","-93.1606","none",83,NA,NA,69,78,87,TRUE,7,NA,NA,"2019",78,"1",FALSE,0,4,64,NA,FALSE
"1432","RUTW","LETE","29.76684","-93.1606","none",83,NA,NA,69,78,87,TRUE,7,NA,NA,"2019",87,"0",TRUE,0,9,64,NA,FALSE
